1.3429999999999733	1.1	89.45	598.7961810624985	578.5321001570551
1.3429999999999733	1.2000000000000002	89.4	596.4693818388871	574.4825866524674
1.3429999999999733	1.3000000000000003	89.35	594.1516715191848	570.4612950582012
1.3429999999999733	1.4000000000000004	89.3	591.843018352999	566.4680193459794
1.3429999999999733	1.5000000000000004	89.25	589.5433906691524	562.5025551225518
1.3429999999999733	1.6000000000000005	89.2	587.2527568756618	558.5646996152349
1.3429999999999733	1.7000000000000006	89.15	584.9710854597236	554.6542516576058
1.3429999999999733	1.8000000000000007	89.1	582.6983449877764	550.7710116754091
1.3429999999999733	1.9000000000000008	89.05	580.434504105481	546.9147816725293
1.3429999999999733	2.000000000000001	89.	578.1795315377053	543.0853652171087
1.3429999999999733	2.100000000000001	88.95	575.9333960885756	539.2825674278595
1.3429999999999733	2.200000000000001	88.9	573.6960666414467	535.5061949604461
1.3429999999999733	2.300000000000001	88.85	571.4675121589217	531.7560559940387
1.3429999999999733	2.4000000000000012	88.8	569.2477016828251	528.0319602179668
1.3429999999999733	2.5000000000000013	88.75	567.0366043342408	524.3337188185576
1.3429999999999733	2.6000000000000014	88.7	564.8341893134841	520.6611444660468
1.3429999999999733	2.7000000000000015	88.65	562.6404259001043	517.014051301649
1.3429999999999733	2.8000000000000016	88.6	560.4552834528861	513.39225492475
1.3429999999999733	2.9000000000000017	88.55	558.2787314098214	509.7955723802055
1.3429999999999733	3.0000000000000018	88.5	556.1107392881333	506.2238221458034
1.3429999999999733	3.100000000000002	88.45	553.9512766842454	502.67682411980917
1.3429999999999733	3.200000000000002	88.4	551.8003132737782	499.1543996086506
1.3429999999999733	3.300000000000002	88.35	549.6578188115385	495.6563713147238
1.3429999999999733	3.400000000000002	88.3	547.5237631314942	492.182563324301
1.3429999999999733	3.500000000000002	88.25	545.3981161467794	488.7328010955862
1.3429999999999733	3.6000000000000023	88.2	543.2808478496665	485.30691144685625
1.3429999999999733	3.7000000000000024	88.15	541.1719283115498	481.9047225447331
1.3429999999999733	3.8000000000000025	88.1	539.0713276829349	478.5260638925675
1.3429999999999733	3.9000000000000026	88.05	536.9790161933922	475.1707663189155
1.3429999999999733	4.000000000000003	88.	534.8949641515815	471.83866196617646
1.3429999999999733	4.100000000000002	87.95	532.8191419451899	468.5295842792786
1.3429999999999733	4.200000000000002	87.9	530.7515200409252	465.2433679945138
1.3429999999999733	4.300000000000002	87.85	528.6920689844932	461.97984912847085
1.3429999999999733	4.400000000000001	87.8	526.6407594005492	458.7388649670557
1.3429999999999733	4.500000000000001	87.75	524.5975619927025	455.52025405465673
1.3429999999999733	4.6000000000000005	87.7	522.5624475434729	452.3238561833812
1.3429999999999733	4.7	87.65	520.5353869142554	449.1495123823982
1.3429999999999733	4.8	87.6	518.5163510452915	445.9970649073928
1.3429999999999733	4.8999999999999995	87.55	516.5053109556384	442.86635723011995
1.3429999999999733	4.999999999999999	87.5	514.5022377431401	439.7572340280557
1.3429999999999733	5.099999999999999	87.45	512.5071025843844	436.6695411741442
1.3429999999999733	5.199999999999998	87.4	510.5198767346708	433.60312572664554
1.3429999999999733	5.299999999999998	87.35	508.5405315279725	430.5578359190812
1.3429999999999733	5.399999999999998	87.3	506.56903837689214	427.5335211502668
1.3429999999999733	5.499999999999997	87.25	504.60536877263246	424.5300319744546
1.3429999999999733	5.599999999999997	87.2	502.6494942849478	421.5472200915538
1.3429999999999733	5.699999999999997	87.15	500.7013865621	418.58493833745047
1.3429999999999733	5.799999999999996	87.10000000000001	498.7610173308201	415.64304067441964
1.3429999999999733	5.899999999999996	87.05	496.8283583962688	412.72138218163127
1.3429999999999733	5.999999999999996	87.	494.9033816419684	409.819819045726
1.3429999999999733	6.099999999999995	86.95	492.9860590297821	406.9382085515117
1.3429999999999733	6.199999999999995	86.9	491.0763625998517	404.07640907272025
1.3429999999999733	6.2999999999999945	86.85000000000001	489.17426447055016	401.23428006286434
1.3429999999999733	6.399999999999994	86.8	487.2797368384341	398.4116820461771
1.3429999999999733	6.499999999999994	86.75	485.39275197818455	395.60847660863277
1.3429999999999733	6.599999999999993	86.7	483.5132822425647	392.8245263890604
1.3429999999999733	6.699999999999993	86.65	481.6413000623584	390.05969507033217
1.3429999999999733	6.799999999999993	86.60000000000001	479.7767779463187	387.3138473706385
1.3429999999999733	6.899999999999992	86.55	477.91968848111065	384.58684903484226
1.3429999999999733	6.999999999999992	86.5	476.07000433125074	381.87856682591365
1.3429999999999733	7.099999999999992	86.45	474.2276982390556	379.18886851644885
1.3429999999999733	7.199999999999991	86.4	472.3927430245768	376.5176228802607
